,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
136,CSX.O,True,100.0,68.3120397785762,68.3120397785762,77.4270699270699,64.3781156634126,62.4881049500962,92.8571428571428
137,CMI,True,100.0,76.6078542325024,76.6078542325024,69.1737933185537,78.4085779464847,83.9443051776275,85.7142857142857
138,CVS,True,99.0,55.1684936257024,81.1703205847382,93.038073038073,87.8761324349559,68.8561368044762,29.1666666666666
139,DHI,False,,37.2725969630885,37.2725969630885,29.7573630822618,17.5756036337556,77.901023890785,100.0
140,DHR,False,,60.0304910674774,60.0304910674774,36.4072494669509,69.0870652058291,59.1301811988936,100.0
141,DRI,False,,54.95102771414,54.95102771414,40.4545571212237,68.2872895622895,47.9934584755404,100.0
142,DVA,True,100.0,58.7644966553514,58.7644966553514,41.996891996892,55.218096247508,71.4039794739931,100.0
143,DE,True,100.0,61.1015172797076,61.1015172797076,64.6160475587449,66.5864184544335,49.6927660713333,84.0909090909091
144,DAL,True,69.22,48.216427254174,71.4328545083481,76.1868686868686,80.9421173475457,52.2036908431565,25.0
145,XRAY.O,True,100.0,32.4880773147231,32.4880773147231,13.0515007380679,47.0156704799296,22.4304820496403,100.0
146,DVN,False,,59.3402268598772,59.3402268598772,49.9680181201071,69.2696870780204,55.3785956225183,100.0
147,DXCM.O,False,,22.2095313384577,22.2095313384577,0.0,31.5530987999342,20.2716154721274,100.0
148,FANG.O,False,,19.7793180492333,19.7793180492333,9.12551915089986,21.5876483130257,32.1800341296928,100.0
149,DLR,False,,43.7079629231127,43.7079629231127,60.1644030585206,50.4262253992991,18.2010807736063,100.0
150,DFS,False,,52.0044956909757,52.0044956909757,23.4935274756821,50.8814763329302,73.4172354948805,100.0
151,DISH.O,False,,17.9490772324347,17.9490772324347,5.13513513513513,16.7679081148981,23.7755972696245,100.0
152,DIS,True,100.0,46.5720329589459,64.8831963526744,57.5316455696202,86.4418048390274,38.9482121066608,28.2608695652173
153,DG,False,,42.3975200941534,42.3975200941534,11.0576923076923,54.6489865251746,57.0349829351536,100.0
154,DLTR.O,True,100.0,51.6982392502326,51.6982392502326,37.2756410256411,53.6845249456044,62.1673990007211,100.0
155,D,True,100.0,81.2580042953111,81.2580042953111,80.0694474071138,77.2686973476069,88.4646500372621,100.0
156,DPZ,False,,35.3742484713926,35.3742484713926,4.91003824337157,50.1792929292929,40.5844709897611,100.0
157,DOV,False,,41.9455195590549,63.4364936635643,65.7337462851392,56.078146622009,70.3274010832692,20.4545454545454
158,DOW,,,,,,,,
159,DTE,True,100.0,62.7105507078401,62.7105507078401,70.0420419953457,58.8713534194165,55.2379719940311,68.4210526315789
160,DUK,True,100.0,71.9941541115558,75.5672555915328,79.5436162304931,75.7186476842143,68.6106327848142,68.4210526315789
161,DD,,,,,,,,
162,DXC,True,100.0,52.4808881623569,52.4808881623569,68.6563920623248,80.3976481798347,23.588804755094,100.0
